"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
6.282670686E0,3.788234890E-1,-7.364754677E-1,-1.045792580E0,1.334011046E0
6.285197196E0,4.150414169E-1,-7.428668737E-1,-1.029814005E0,1.335899493E0
6.287723655E0,4.395417869E-1,-7.513887286E-1,-1.009574652E0,1.333050255E0
6.290250113E0,4.714987576E-1,-7.513887286E-1,-9.904004335E-1,1.329582310E0
6.292776571E0,5.023905039E-1,-7.460625768E-1,-9.712262154E-1,1.323739381E0
6.295303030E0,5.247604251E-1,-7.386059761E-1,-9.552477002E-1,1.316590468E0
6.297829540E0,5.471302867E-1,-7.279536128E-1,-9.392692447E-1,1.308241081E0
6.300355998E0,5.631088018E-1,-7.087793946E-1,-9.264864326E-1,1.295313423E0
6.302882457E0,5.790873170E-1,-6.874747872E-1,-9.126383662E-1,1.280965453E0
6.305481467E0,5.918700695E-1,-6.651048660E-1,-9.051817656E-1,1.269656918E0
6.308007925E0,6.003919840E-1,-6.384740472E-1,-9.009208083E-1,1.256892178E0
6.310534384E0,6.057181358E-1,-6.097127795E-1,-8.987903595E-1,1.243570764E0
6.313060842E0,6.025224328E-1,-5.809514523E-1,-9.009208083E-1,1.229713859E0
6.315587353E0,5.993267298E-1,-5.447335243E-1,-9.019860625E-1,1.212231825E0
6.318113811E0,5.940005779E-1,-5.181027055E-1,-9.094427228E-1,1.203475453E0
6.320640269E0,5.854787230E-1,-4.914718866E-1,-9.190297723E-1,1.195385157E0
6.323166728E0,5.652392507E-1,-4.680367708E-1,-9.413996935E-1,1.193644508E0
6.325693186E0,5.375432372E-1,-4.424711764E-1,-9.595086575E-1,1.185491602E0
6.328219696E0,5.045210123E-1,-4.062532485E-1,-9.659000635E-1,1.162990149E0
6.330746155E0,4.736292362E-1,-3.689700961E-1,-9.680305123E-1,1.139099055E0
6.333272613E0,4.459331632E-1,-3.316869438E-1,-9.659000635E-1,1.114376753E0
6.335893134E0,4.043890834E-1,-3.007951677E-1,-9.616391063E-1,1.085706238E0
6.338419592E0,3.649754524E-1,-2.730991244E-1,-9.627043605E-1,1.065171300E0
6.340946050E0,3.213009238E-1,-2.528596818E-1,-9.690957665E-1,1.051816955E0
6.343472509E0,2.701697350E-1,-2.358159572E-1,-9.680305123E-1,1.032319681E0
6.345999019E0,2.222342342E-1,-2.209026963E-1,-9.690957665E-1,1.018495292E0
6.348525478E0,1.785596907E-1,-2.102503628E-1,-9.690957665E-1,1.007588896E0
6.351051936E0,1.327546686E-1,-2.017285079E-1,-9.637695551E-1,9.935642648E-1
6.353578394E0,8.908011019E-2,-2.049241960E-1,-9.584434032E-1,9.841457968E-1
6.356104853E0,4.753602296E-2,-2.113156021E-1,-9.520519972E-1,9.763795177E-1
6.358631363E0,1.344856713E-2,-2.283593267E-1,-9.403344393E-1,9.677591145E-1
6.361157821E0,-1.744319126E-2,-2.560553849E-1,-9.275516272E-1,9.624035776E-1
6.363684280E0,-4.194355011E-2,-2.933385372E-1,-9.126383662E-1,9.595392365E-1
6.366293915E0,-6.857437640E-2,-3.327521682E-1,-8.923989534E-1,9.548834183E-1
6.368820373E0,-8.881380409E-2,-3.817528784E-1,-8.657681346E-1,9.503565725E-1
6.371346832E0,-1.047922969E-1,-4.350145459E-1,-8.402025700E-1,9.519240722E-1
6.373873290E0,-1.229012609E-1,-4.936023653E-1,-8.146369457E-1,9.604068764E-1
6.376399800E0,-1.356840581E-1,-5.521901846E-1,-7.880061269E-1,9.717395842E-1
6.378926259E0,-1.474016160E-1,-6.097127795E-1,-7.667014599E-1,9.906099326E-1
6.381452717E0,-1.708367467E-1,-6.597787142E-1,-7.549839020E-1,1.017100702E0
6.383979175E0,-1.964023411E-1,-7.055837512E-1,-7.422010899E-1,1.042729479E0
6.386505634E0,-2.187722325E-1,-7.460625768E-1,-7.400706410E-1,1.073394248E0
6.389032144E0,-2.464682907E-1,-7.865414619E-1,-7.475273013E-1,1.112740381E0
6.391558603E0,-2.816209793E-1,-8.227593303E-1,-7.613753080E-1,1.155826826E0
6.394085061E0,-3.210346103E-1,-8.547163606E-1,-7.773538232E-1,1.199117277E0
6.396696519E0,-3.604482114E-1,-8.834776282E-1,-7.986584306E-1,1.244311425E0
6.399222978E0,-3.956009150E-1,-9.164998531E-1,-8.252893090E-1,1.295212148E0
6.401749436E0,-4.296883643E-1,-9.420654774E-1,-8.583115339E-1,1.344923099E0
6.404275894E0,-4.627105892E-1,-9.612396359E-1,-8.913337588E-1,1.390164953E0
6.406802405E0,-4.936023653E-1,-9.793485999E-1,-9.296821356E-1,1.437732885E0
6.409328863E0,-5.234288573E-1,-9.921314120E-1,-9.733566642E-1,1.485168577E0
6.411855321E0,-5.489944816E-1,-9.974575639E-1,-1.015965939E0,1.525943420E0
6.414381780E0,-5.639077425E-1,-1.004914165E0,-1.060705781E0,1.566186826E0
6.416908238E0,-5.830819011E-1,-1.016631722E0,-1.105445623E0,1.611066289E0
6.419434748E0,-5.916038156E-1,-1.021957874E0,-1.151250601E0,1.649172798E0
6.421961207E0,-5.916038156E-1,-1.023023129E0,-1.198120832E0,1.682874008E0
6.424487665E0,-5.841471553E-1,-1.024088383E0,-1.241795421E0,1.712320292E0
6.427095165E0,-5.809514523E-1,-1.032610297E0,-1.286535144E0,1.748988648E0
6.429621623E0,-5.671034455E-1,-1.041132092E0,-1.333405495E0,1.784245657E0
6.432148082E0,-5.511249304E-1,-1.049654007E0,-1.377079964E0,1.817102487E0
6.434674540E0,-5.340812206E-1,-1.059241056E0,-1.416493654E0,1.847617016E0
6.437201050E0,-5.149070024E-1,-1.067762971E0,-1.456972480E0,1.878301304E0
6.439727509E0,-4.893414080E-1,-1.072023869E0,-1.495320916E0,1.903857881E0
6.442253967E0,-4.584496617E-1,-1.074154377E0,-1.525147438E0,1.920952479E0
6.444780425E0,-4.222317338E-1,-1.076284766E0,-1.548582554E0,1.932556975E0
6.447306884E0,-3.849485815E-1,-1.067762971E0,-1.572017670E0,1.938954029E0
6.449833394E0,-3.380783200E-1,-1.063502073E0,-1.589061379E0,1.941764578E0
6.452359853E0,-2.901428342E-1,-1.054980159E0,-1.595452785E0,1.934589256E0
6.454886311E0,-2.400768995E-1,-1.039001703E0,-1.602909446E0,1.925222104E0
6.457499332E0,-1.857500076E-1,-1.024088383E0,-1.606105089E0,1.913853087E0
6.460025790E0,-1.282274276E-1,-1.018762231E0,-1.600778937E0,1.901791777E0
6.462552248E0,-7.496577501E-2,-1.007044673E0,-1.594387531E0,1.887281230E0
6.465078707E0,-1.531272475E-2,-9.995880127E-1,-1.585865617E0,1.874668085E0
6.467605217E0,4.540555924E-2,-9.942618608E-1,-1.570952415E0,1.859706914E0
6.470131675E0,1.029281393E-1,-9.825443029E-1,-1.559234858E0,1.845860463E0
6.472658134E0,1.561897993E-1,-9.718919992E-1,-1.545386791E0,1.832263531E0
6.475184592E0,2.094514370E-1,-9.580439329E-1,-1.530473590E0,1.817709408E0
6.477711050E0,2.541912198E-1,-9.484568238E-1,-1.513429761E0,1.804065732E0
6.480237561E0,2.914743721E-1,-9.388697743E-1,-1.497451305E0,1.791310742E0
6.482764019E0,3.191704452E-1,-9.282174110E-1,-1.484668493E0,1.779802762E0
6.485290478E0,3.308880031E-1,-9.164998531E-1,-1.480407596E0,1.772305138E0
6.487896207E0,3.362141848E-1,-9.069127440E-1,-1.471885681E0,1.761243357E0
6.490422665E0,3.276923001E-1,-8.951951861E-1,-1.467624784E0,1.750051191E0
6.492949123E0,3.021267056E-1,-8.824124336E-1,-1.465494275E0,1.737125706E0
6.495475582E0,2.701697350E-1,-8.611077666E-1,-1.468690038E0,1.723818058E0
6.498002092E0,2.286256403E-1,-8.366073966E-1,-1.470820546E0,1.707481976E0
6.500528550E0,1.849510819E-1,-8.046503663E-1,-1.474016190E0,1.689494848E0
6.503055009E0,1.263632625E-1,-7.641715407E-1,-1.476146698E0,1.667013765E0
6.505581467E0,6.138405204E-2,-7.183665037E-1,-1.478277087E0,1.644725382E0
6.508107925E0,-1.464695437E-3,-6.704310179E-1,-1.483603239E0,1.628053582E0
6.510634436E0,-6.857437640E-2,-6.203650832E-1,-1.488929510E0,1.614455440E0
6.513160894E0,-1.335535944E-1,-5.628424883E-1,-1.496386051E0,1.604306530E0
6.515687353E0,-2.006632686E-1,-5.085155964E-1,-1.503842711E0,1.600123983E0
6.518296207E0,-2.645772398E-1,-4.488625526E-1,-1.516625524E0,1.603630782E0
6.520822665E0,-3.220998347E-1,-3.913399875E-1,-1.520886421E0,1.603119083E0
6.523349123E0,-3.679048419E-1,-3.338173926E-1,-1.529408336E0,1.608066504E0
6.525875582E0,-4.105141759E-1,-2.794905007E-1,-1.532603979E0,1.611059212E0
6.528402092E0,-4.435364008E-1,-2.283593267E-1,-1.537930131E0,1.616818360E0
6.530928550E0,-4.744281471E-1,-1.814890802E-1,-1.543256402E0,1.624703258E0
6.533455009E0,-5.063851476E-1,-1.388797611E-1,-1.544321537E0,1.631147607E0
6.535981467E0,-5.276898146E-1,-1.026618332E-1,-1.548582554E0,1.639238823E0
6.538507925E0,-5.500596762E-1,-6.644391268E-2,-1.551778197E0,1.647724496E0
6.541034436E0,-5.681686401E-1,-3.022598661E-2,-1.550712943E0,1.651798973E0
6.543560894E0,-5.766905546E-1,1.664426550E-2,-1.548582554E0,1.652560726E0
6.546087353E0,-5.884081125E-1,6.351451576E-2,-1.542191148E0,1.651851003E0
6.548701623E0,-5.926690102E-1,1.082543060E-1,-1.534734488E0,1.648752710E0
6.551228082E0,-5.926690102E-1,1.572550237E-1,-1.519821167E0,1.638853892E0
6.553754540E0,-5.884081125E-1,2.041252851E-1,-1.503842711E0,1.627708248E0
6.556280998E0,-5.798861980E-1,2.520607710E-1,-1.480407596E0,1.609785478E0
6.558807509E0,-5.628424883E-1,3.063876629E-1,-1.451646328E0,1.586802486E0
6.561333967E0,-5.415378213E-1,3.607145250E-1,-1.419689298E0,1.561696476E0
6.563860425E0,-5.106461048E-1,4.150414169E-1,-1.383471370E0,1.531996036E0
6.566386884E0,-4.786891043E-1,4.608464241E-1,-1.340862036E0,1.496473750E0
6.568913342E0,-4.360797703E-1,5.002600551E-1,-1.291861296E0,1.452353709E0
6.571439853E0,-3.892095089E-1,5.300865769E-1,-1.239664912E0,1.403297871E0
6.573966311E0,-3.391435742E-1,5.545869470E-1,-1.197055578E0,1.362177339E0
6.576492769E0,-2.869471312E-1,5.663045049E-1,-1.153381109E0,1.316558936E0
6.579096936E0,-2.358159572E-1,5.652392507E-1,-1.111836910E0,1.269364365E0
6.581623394E0,-1.868152469E-1,5.503259897E-1,-1.075619102E0,1.222585409E0
6.584149853E0,-1.356840581E-1,5.311518312E-1,-1.042596817E0,1.177939113E0
6.586676311E0,-8.881380409E-2,5.034557581E-1,-1.010639787E0,1.132584818E0
6.589202821E0,-5.046541616E-2,4.714987576E-1,-9.850742221E-1,1.093265320E0
6.591729280E0,-1.105179265E-2,4.331503808E-1,-9.605738521E-1,1.053775839E0
6.594255738E0,2.623136342E-2,3.884105980E-1,-9.371387362E-1,1.014780709E0
6.596782196E0,5.392742157E-2,3.447360396E-1,-9.190297723E-1,9.830395852E-1
6.599308655E0,8.162347972E-2,3.042571843E-1,-9.094427228E-1,9.624556575E-1
6.601835165E0,9.973244369E-2,2.723001838E-1,-9.009208083E-1,9.464418911E-1
6.604361571E0,1.103847697E-1,2.467346042E-1,-8.977251053E-1,9.375356670E-1
6.606888082E0,1.135804728E-1,2.105166763E-1,-8.955946565E-1,9.269884484E-1
6.609501050E0,1.146457046E-1,1.764292270E-1,-8.902685046E-1,9.147944687E-1
6.612027509E0,1.114500016E-1,1.508636326E-1,-8.860075474E-1,9.056435902E-1
6.614553967E0,1.029281393E-1,1.242327988E-1,-8.860075474E-1,9.005761290E-1
6.617080425E0,8.908011019E-2,1.007976755E-1,-8.892032504E-1,8.993207759E-1
6.619606936E0,7.097115368E-2,8.162347972E-2,-8.966599107E-1,9.031601699E-1
6.622133394E0,5.605788901E-2,5.925358832E-2,-9.030513167E-1,9.067277184E-1
6.624659853E0,3.688369319E-2,4.114462435E-2,-9.126383662E-1,9.143096163E-1
6.627186311E0,1.983996481E-2,2.942706272E-2,-9.232907295E-1,9.239725902E-1
6.629712769E0,1.731003635E-3,1.344856713E-2,-9.296821356E-1,9.297810138E-1
6.632239280E0,-1.318225823E-2,5.991935730E-3,-9.371387362E-1,9.372505995E-1
6.634765738E0,-2.809552103E-2,-5.725627299E-3,-9.424648881E-1,9.429009526E-1
6.637292196E0,-4.194355011E-2,-1.211702544E-2,-9.477910995E-1,9.487961067E-1
6.639897405E0,-5.046541616E-2,-2.063889056E-2,-9.520519972E-1,9.536119375E-1
6.642423863E0,-6.005251035E-2,-2.489982173E-2,-9.552477002E-1,9.574572961E-1
6.644950321E0,-6.005251035E-2,-3.981308267E-2,-9.541825056E-1,9.568989704E-1
6.647476780E0,-6.218297780E-2,-4.940018058E-2,-9.531172514E-1,9.564201982E-1
6.650003290E0,-6.750914454E-2,-5.685681105E-2,-9.499215484E-1,9.540131706E-1
6.652529748E0,-6.857437640E-2,-6.218297780E-2,-9.509868026E-1,9.554815888E-1
6.655056207E0,-6.644391268E-2,-6.644391268E-2,-9.467258453E-1,9.513776397E-1
6.657582665E0,-6.431344151E-2,-7.390054315E-2,-9.445953965E-1,9.496620305E-1
6.660109123E0,-6.111774594E-2,-7.603100687E-2,-9.413996935E-1,9.464404238E-1
6.662635634E0,-5.898727849E-2,-7.816147059E-2,-9.350082874E-1,9.401219134E-1
6.665162092E0,-5.259587988E-2,-8.348763734E-2,-9.307473302E-1,9.359631963E-1
6.667688550E0,-5.153064802E-2,-9.307473898E-2,-9.222254753E-1,9.283416085E-1
6.670298915E0,-4.407401755E-2,-9.840089828E-2,-9.158340693E-1,9.221590417E-1
6.672825373E0,-3.874785081E-2,-1.047922969E-1,-9.094427228E-1,9.162799176E-1
6.675351832E0,-3.874785081E-2,-1.058575287E-1,-8.998556137E-1,9.068888233E-1
6.677878290E0,-3.661738336E-2,-1.122489274E-1,-8.902685046E-1,8.980638423E-1
6.680404800E0,-2.703028731E-2,-1.122489274E-1,-8.806813955E-1,8.882174163E-1
6.682931259E0,-2.383458801E-2,-1.111836955E-1,-8.742899895E-1,8.816534962E-1
6.685457717E0,-1.637795754E-2,-1.090532318E-1,-8.636376858E-1,8.706496983E-1
6.687984175E0,-7.856093347E-3,-1.111836955E-1,-8.497896194E-1,8.570682176E-1
6.690510634E0,-1.464695437E-3,-1.154446304E-1,-8.338111639E-1,8.417663958E-1
6.693037144E0,9.187635034E-3,-1.165098622E-1,-8.199630976E-1,8.282502291E-1
6.695563603E0,1.664426550E-2,-1.229012609E-1,-8.071803451E-1,8.166528399E-1
6.698090061E0,2.623136342E-2,-1.335535944E-1,-7.912018299E-1,8.028231329E-1
6.700699696E0,2.836182900E-2,-1.442059278E-1,-7.762885690E-1,7.900782780E-1
6.703226155E0,3.262276202E-2,-1.559234858E-1,-7.613753080E-1,7.778616443E-1
6.705752613E0,3.688369319E-2,-1.729672104E-1,-7.496577501E-1,7.702368500E-1
6.708279071E0,3.688369319E-2,-1.836195439E-1,-7.422010899E-1,7.654665254E-1
6.710805582E0,3.901416063E-2,-1.974675655E-1,-7.336792350E-1,7.607895662E-1
6.713332040E0,4.007939249E-2,-2.070546746E-1,-7.240921259E-1,7.541799538E-1
6.715858498E0,3.049229458E-2,-2.123808414E-1,-7.177007794E-1,7.490859835E-1
6.718384957E0,2.410089783E-2,-2.155765295E-1,-7.102441192E-1,7.426310000E-1
6.720911415E0,1.451379992E-2,-2.166417688E-1,-7.038527131E-1,7.365819358E-1
6.723437925E0,1.025286783E-2,-2.166417688E-1,-6.974613070E-1,7.304047180E-1
6.725964384E0,-3.994623839E-4,-2.177069932E-1,-6.974613070E-1,7.306495530E-1
6.728490842E0,-1.105179265E-2,-2.123808414E-1,-6.963961124E-1,7.281451156E-1
6.731100269E0,-1.744319126E-2,-2.049241960E-1,-6.921351552E-1,7.220451953E-1
6.733626728E0,-2.489982173E-2,-2.017285079E-1,-6.942656040E-1,7.234079906E-1
6.736153186E0,-3.342168778E-2,-2.038589716E-1,-6.974613070E-1,7.274116883E-1
6.738679644E0,-3.555215150E-2,-1.974675655E-1,-6.974613070E-1,7.257476626E-1
6.741206155E0,-4.726971686E-2,-1.985328048E-1,-6.974613070E-1,7.267062512E-1
6.743732613E0,-4.940018058E-2,-2.006632686E-1,-6.963961124E-1,7.264115023E-1
6.746259071E0,-5.472634733E-2,-1.995980442E-1,-7.017222643E-1,7.316067855E-1
6.748785530E0,-6.431344151E-2,-2.027937323E-1,-7.113093734E-1,7.424436283E-1
6.751311988E0,-7.709623873E-2,-2.091851383E-1,-7.134398222E-1,7.474614586E-1
6.753838498E0,-8.774857223E-2,-2.251636237E-1,-7.091788650E-1,7.492216841E-1
6.756364957E0,-1.026618332E-1,-2.390116602E-1,-7.145050764E-1,7.603838044E-1
6.758891415E0,-1.154446304E-1,-2.464682907E-1,-7.177007794E-1,7.675731169E-1
6.761503811E0,-1.378145218E-1,-2.485987544E-1,-7.177007794E-1,7.719382047E-1
6.764030269E0,-1.505973190E-1,-2.496639937E-1,-7.230269313E-1,7.796022099E-1
6.766556728E0,-1.665758193E-1,-2.475335300E-1,-7.283530831E-1,7.870950170E-1
6.769083186E0,-1.889457107E-1,-2.443378270E-1,-7.283530831E-1,7.911382110E-1
6.771609696E0,-2.038589716E-1,-2.390116602E-1,-7.326140404E-1,7.971250756E-1
6.774136155E0,-2.166417688E-1,-2.326202542E-1,-7.315487862E-1,7.976273975E-1
6.776662613E0,-2.390116602E-1,-2.251636237E-1,-7.294183373E-1,7.999227100E-1
6.779189071E0,-2.603163123E-1,-2.166417688E-1,-7.315487862E-1,8.061401026E-1
6.781715530E0,-2.688381970E-1,-2.091851383E-1,-7.272878289E-1,8.031064589E-1
6.784242040E0,-2.784252763E-1,-2.027937323E-1,-7.219616771E-1,7.999216183E-1
6.786768498E0,-2.880123854E-1,-1.974675655E-1,-7.166355252E-1,7.971894691E-1
6.789294957E0,-2.965342402E-1,-1.942718774E-1,-7.102441192E-1,7.938015034E-1
6.791900894E0,-3.007951677E-1,-1.910761744E-1,-7.006570101E-1,7.860712964E-1
6.794427353E0,-2.997299433E-1,-1.910761744E-1,-6.889394522E-1,7.752326825E-1
6.796953811E0,-2.975994647E-1,-1.921414137E-1,-6.804175973E-1,7.671061667E-1
6.799480269E0,-2.912080884E-1,-1.964023411E-1,-6.718957424E-1,7.581687932E-1
6.802006780E0,-2.890776098E-1,-2.006632686E-1,-6.644390821E-1,7.518716019E-1
6.804533238E0,-2.794905007E-1,-2.091851383E-1,-6.527215242E-1,7.402153405E-1
6.807059696E0,-2.741643488E-1,-2.187722325E-1,-6.420692205E-1,7.316285013E-1
6.809586155E0,-2.656424940E-1,-2.251636237E-1,-6.303516626E-1,7.201442985E-1
6.812112613E0,-2.603163123E-1,-2.336854935E-1,-6.196992993E-1,7.116183766E-1
6.814639123E0,-2.507292330E-1,-2.454030514E-1,-6.079817414E-1,7.019470093E-1
6.817165582E0,-2.411421239E-1,-2.549901605E-1,-5.973294377E-1,6.928000888E-1
6.819692040E0,-2.368811965E-1,-2.645772398E-1,-5.856118798E-1,6.848759675E-1
6.822300998E0,-2.368811965E-1,-2.784252763E-1,-5.760247707E-1,6.822300728E-1
6.824827457E0,-2.336854935E-1,-2.954690158E-1,-5.632419586E-1,6.776078166E-1
6.827353915E0,-2.304897904E-1,-3.103822768E-1,-5.493939519E-1,6.717859894E-1
6.829880373E0,-2.283593267E-1,-3.274259865E-1,-5.355458856E-1,6.679559524E-1
6.832406884E0,-2.283593267E-1,-3.487306535E-1,-5.248935819E-1,6.702792874E-1
6.834933342E0,-2.272941023E-1,-3.657743931E-1,-5.142412186E-1,6.707440245E-1
6.837459800E0,-2.230331600E-1,-3.881442845E-1,-5.025236607E-1,6.730005985E-1
6.839986259E0,-2.219679356E-1,-4.062532485E-1,-4.929365814E-1,6.762380790E-1
6.842512717E0,-2.230331600E-1,-4.286231399E-1,-4.854799509E-1,6.849469828E-1
6.845039228E0,-2.272941023E-1,-4.584496617E-1,-4.780233204E-1,7.002463825E-1
6.847565686E0,-2.262288630E-1,-4.850804806E-1,-4.588491321E-1,7.050000689E-1
6.850092144E0,-2.219679356E-1,-5.117112994E-1,-4.471315742E-1,7.148740190E-1
6.852701155E0,-2.230331600E-1,-5.394073725E-1,-4.396749437E-1,7.307654617E-1
6.855227613E0,-2.240983993E-1,-5.671034455E-1,-4.290226102E-1,7.455781720E-1
6.857754071E0,-2.198374718E-1,-5.958647132E-1,-4.151745737E-1,7.587840253E-1
6.860280530E0,-2.198374718E-1,-6.235607862E-1,-4.055874646E-1,7.756660103E-1
6.862807040E0,-2.209026963E-1,-6.491263509E-1,-3.981308341E-1,7.928878746E-1
6.865333498E0,-2.240983993E-1,-6.746919751E-1,-3.896089792E-1,8.106938451E-1
6.867859957E0,-2.251636237E-1,-6.970618367E-1,-3.864132762E-1,8.281962821E-1
6.870386415E0,-2.272941023E-1,-7.087793946E-1,-3.832175732E-1,8.371896724E-1
6.872912873E0,-2.379464209E-1,-7.162360549E-1,-3.789566457E-1,8.445239635E-1
6.875439384E0,-2.485987544E-1,-7.204970121E-1,-3.778914213E-1,8.507168809E-1
6.877965842E0,-2.592510879E-1,-7.204970121E-1,-3.800218701E-1,8.548354771E-1
6.880492300E0,-2.656424940E-1,-7.183665037E-1,-3.810871243E-1,8.554786757E-1
6.883101415E0,-2.762948275E-1,-7.066489458E-1,-3.810871243E-1,8.490694675E-1
6.885627873E0,-2.944037914E-1,-6.949313879E-1,-3.789566457E-1,8.445184223E-1
6.888154332E0,-3.135779798E-1,-6.800181270E-1,-3.800218701E-1,8.397454520E-1
6.890680790E0,-3.220998347E-1,-6.597787142E-1,-3.853480518E-1,8.291859720E-1
6.893207300E0,-3.327521682E-1,-6.342130899E-1,-3.896089792E-1,8.153192047E-1
6.895733759E0,-3.519263566E-1,-6.107779741E-1,-3.938699067E-1,8.074870881E-1
6.898260217E0,-3.615134656E-1,-5.852124095E-1,-3.970656097E-1,7.942459622E-1
6.900786675E0,-3.721657991E-1,-5.596467853E-1,-4.034570158E-1,7.838937874E-1
6.903313134E0,-3.742962480E-1,-5.330159664E-1,-4.066527188E-1,7.678347058E-1
6.905839644E0,-3.806876540E-1,-4.999937415E-1,-4.141093493E-1,7.525977575E-1
6.908366103E0,-3.870790601E-1,-4.712324440E-1,-4.162397981E-1,7.383398842E-1
6.910892561E0,-3.849485815E-1,-4.350145459E-1,-4.226312041E-1,7.183593810E-1
6.913502092E0,-3.817528784E-1,-4.062532485E-1,-4.322183132E-1,7.054003348E-1
6.916028550E0,-3.774919510E-1,-3.711005449E-1,-4.343487620E-1,6.847442111E-1
6.918555009E0,-3.742962480E-1,-3.412740231E-1,-4.364792407E-1,6.686402378E-1
6.921081467E0,-3.625786901E-1,-3.093170524E-1,-4.407401681E-1,6.491473185E-1
6.923607978E0,-3.519263566E-1,-2.741643488E-1,-4.439358711E-1,6.293626207E-1
6.926134436E0,-3.359478712E-1,-2.464682907E-1,-4.450010955E-1,6.096175568E-1
6.928660894E0,-3.210346103E-1,-2.177069932E-1,-4.503272474E-1,5.943519039E-1
6.931187353E0,-3.071865737E-1,-1.889457107E-1,-4.513925016E-1,5.777709435E-1
6.933713811E0,-2.912080884E-1,-1.644453406E-1,-4.545882046E-1,5.643534855E-1
6.936240321E0,-2.794905007E-1,-1.442059278E-1,-4.513925016E-1,5.501504159E-1
6.938766780E0,-2.720338702E-1,-1.250317246E-1,-4.503272474E-1,5.407679617E-1
6.941293238E0,-2.624467909E-1,-1.069227681E-1,-4.513925016E-1,5.329784113E-1
6.943903186E0,-2.528596818E-1,-9.307473898E-2,-4.524577260E-1,5.266107856E-1
6.946429644E0,-2.517944574E-1,-7.922670245E-2,-4.439358711E-1,5.164846337E-1
6.948956103E0,-2.475335300E-1,-6.857437640E-2,-4.354139864E-1,5.055300517E-1
6.951482561E0,-2.454030514E-1,-6.218297780E-2,-4.268921316E-1,4.963126760E-1
6.954009071E0,-2.454030514E-1,-5.685681105E-2,-4.183702767E-1,4.883533997E-1
6.956535530E0,-2.411421239E-1,-5.685681105E-2,-4.098483920E-1,4.789132754E-1
6.959061988E0,-2.422073632E-1,-6.324820966E-2,-4.034570158E-1,4.748076520E-1
6.961588446E0,-2.347507328E-1,-7.177007198E-2,-3.928046823E-1,4.632001384E-1
6.964114905E0,-2.294245660E-1,-8.029194176E-2,-3.842828274E-1,4.547039903E-1
6.966641415E0,-2.262288630E-1,-8.881380409E-2,-3.789566457E-1,4.501949906E-1
6.969167873E0,-2.209026963E-1,-1.026618332E-1,-3.693695366E-1,4.424605155E-1
6.971694332E0,-2.145113051E-1,-1.207707971E-1,-3.651086092E-1,4.403464340E-1
6.974303967E0,-2.081198990E-1,-1.378145218E-1,-3.587172329E-1,4.370180637E-1
6.976830425E0,-1.964023411E-1,-1.548582464E-1,-3.576519787E-1,4.364285669E-1
6.979356884E0,-1.900109351E-1,-1.750976741E-1,-3.544562757E-1,4.386372104E-1
6.981883342E0,-1.857500076E-1,-1.932066381E-1,-3.544562757E-1,4.443772291E-1
6.984409853E0,-1.750976741E-1,-2.134460658E-1,-3.555215299E-1,4.501266230E-1
6.986936311E0,-1.665758193E-1,-2.358159572E-1,-3.608476818E-1,4.621338753E-1
6.989462769E0,-1.548582464E-1,-2.592510879E-1,-3.608476818E-1,4.705350704E-1
6.991989228E0,-1.442059278E-1,-2.784252763E-1,-3.608476818E-1,4.780450120E-1
6.994515686E0,-1.356840581E-1,-3.018604219E-1,-3.640433848E-1,4.919933576E-1
6.997042196E0,-1.260969639E-1,-3.274259865E-1,-3.672390878E-1,5.079101974E-1
6.999568655E0,-1.186403260E-1,-3.476654291E-1,-3.715000153E-1,5.224548199E-1
7.002095113E0,-1.090532318E-1,-3.689700961E-1,-3.736304939E-1,5.363126748E-1
