"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.397659562E2,-1.410000038E1,4.530000305E1,-2.250000089E-1
1.397759562E2,-1.425000095E1,4.530000305E1,-7.500000298E-2
1.397859562E2,-1.485000038E1,4.515000153E1,1.500000060E-1
1.397959562E2,-1.530000019E1,4.485000229E1,7.500000000E-1
1.398059562E2,-1.545000076E1,4.500000000E1,1.125000000E0
1.398159562E2,-1.597500038E1,4.492500305E1,1.725000024E0
1.398259562E2,-1.620000076E1,4.477500153E1,2.100000143E0
1.398359562E2,-1.657500076E1,4.500000000E1,2.475000143E0
1.398459562E2,-1.672500038E1,4.470000076E1,3.150000095E0
1.398559562E2,-1.702500153E1,4.485000229E1,3.450000048E0
1.398659562E2,-1.702500153E1,4.492500305E1,3.600000143E0
1.398759562E2,-1.732500076E1,4.507500076E1,3.525000095E0
1.398859562E2,-1.770000076E1,4.485000229E1,3.900000095E0
1.398959562E2,-1.770000076E1,4.470000076E1,3.750000238E0
1.399059562E2,-1.807500076E1,4.455000305E1,3.825000048E0
1.399159562E2,-1.815000153E1,4.425000000E1,4.050000191E0
1.399259562E2,-1.845000076E1,4.410000229E1,3.825000048E0
1.399359562E2,-1.860000038E1,4.380000305E1,3.900000095E0
1.399459562E2,-1.890000153E1,4.357500076E1,4.050000191E0
1.399559562E2,-1.897500038E1,4.335000229E1,4.500000000E0
1.399659562E2,-1.897500038E1,4.335000229E1,4.575000286E0
1.399759562E2,-1.912500000E1,4.342500305E1,4.950000286E0
1.399859562E2,-1.905000114E1,4.365000153E1,5.475000381E0
1.399959562E2,-1.905000114E1,4.365000153E1,5.625000000E0
1.400059562E2,-1.905000114E1,4.372500229E1,6.150000095E0
1.400159562E2,-1.905000114E1,4.387500000E1,6.375000477E0
1.400259562E2,-1.875000000E1,4.395000076E1,6.375000477E0
1.400359562E2,-1.852500153E1,4.410000229E1,6.450000286E0
1.400459562E2,-1.852500153E1,4.417500305E1,6.450000286E0
1.400559562E2,-1.845000076E1,4.410000229E1,6.600000381E0
1.400659562E2,-1.860000038E1,4.402500153E1,6.525000095E0
1.400759562E2,-1.852500153E1,4.402500153E1,6.600000381E0
1.400859562E2,-1.852500153E1,4.425000000E1,6.300000191E0
1.400959562E2,-1.845000076E1,4.425000000E1,6.225000381E0
1.401059562E2,-1.852500153E1,4.410000229E1,6.225000381E0
1.401159562E2,-1.860000038E1,4.402500153E1,5.850000381E0
1.401259562E2,-1.837500000E1,4.410000229E1,5.325000286E0
1.401359562E2,-1.800000000E1,4.425000000E1,4.575000286E0
1.401459562E2,-1.740000153E1,4.432500076E1,3.975000143E0
1.401559562E2,-1.710000038E1,4.455000305E1,3.225000143E0
1.401659562E2,-1.665000153E1,4.462500000E1,2.775000095E0
1.401759562E2,-1.612500000E1,4.477500153E1,1.950000048E0
1.401859562E2,-1.552500057E1,4.507500076E1,1.275000095E0
1.401959562E2,-1.500000095E1,4.545000076E1,9.000000358E-1
1.402059562E2,-1.462500095E1,4.552500153E1,5.250000358E-1
1.402159562E2,-1.447500038E1,4.552500153E1,2.250000089E-1
1.402259562E2,-1.432500076E1,4.552500153E1,-7.500000298E-2
1.402359562E2,-1.410000038E1,4.552500153E1,-1.500000060E-1
1.402459562E2,-1.395000076E1,4.552500153E1,-3.000000119E-1
1.402559562E2,-1.380000019E1,4.545000076E1,-0.000000000E0
1.402659562E2,-1.365000057E1,4.537500000E1,2.250000089E-1
1.402759562E2,-1.387500095E1,4.515000153E1,5.250000358E-1
1.402859562E2,-1.410000038E1,4.485000229E1,9.000000358E-1
1.402959562E2,-1.447500038E1,4.485000229E1,1.500000000E0
1.403059562E2,-1.477500057E1,4.462500000E1,2.250000000E0
1.403159562E2,-1.492500019E1,4.440000153E1,2.850000143E0
1.403259562E2,-1.507500076E1,4.432500076E1,3.375000238E0
1.403359562E2,-1.545000076E1,4.425000000E1,3.825000048E0
1.403459562E2,-1.597500038E1,4.402500153E1,4.125000000E0
1.403559562E2,-1.612500000E1,4.395000076E1,4.275000095E0
1.403659562E2,-1.657500076E1,4.402500153E1,4.725000381E0
1.403759562E2,-1.680000114E1,4.395000076E1,4.950000286E0
1.403859562E2,-1.702500153E1,4.410000229E1,4.950000286E0
1.403959562E2,-1.725000000E1,4.425000000E1,4.950000286E0
1.404059562E2,-1.770000076E1,4.410000229E1,4.875000000E0
1.404159562E2,-1.815000153E1,4.395000076E1,5.100000381E0
1.404259562E2,-1.845000076E1,4.395000076E1,5.400000095E0
1.404359562E2,-1.890000153E1,4.387500000E1,5.475000381E0
1.404459562E2,-1.897500038E1,4.387500000E1,5.325000286E0
1.404559562E2,-1.927500153E1,4.387500000E1,5.100000381E0
1.404659562E2,-1.950000000E1,4.365000153E1,5.325000286E0
1.404759562E2,-1.980000114E1,4.357500076E1,5.700000286E0
1.404859562E2,-1.995000076E1,4.357500076E1,6.075000286E0
1.404959562E2,-2.010000038E1,4.350000000E1,6.075000286E0
1.405059562E2,-2.017500114E1,4.357500076E1,5.850000381E0
1.405159562E2,-2.002500153E1,4.335000229E1,5.775000095E0
1.405259562E2,-2.010000038E1,4.335000229E1,5.700000286E0
1.405359562E2,-1.995000076E1,4.342500305E1,6.000000000E0
1.405459562E2,-1.995000076E1,4.357500076E1,6.000000000E0
1.405559562E2,-1.995000076E1,4.357500076E1,5.700000286E0
1.405659562E2,-1.957500076E1,4.357500076E1,5.550000191E0
1.405759562E2,-1.935000038E1,4.380000305E1,5.400000095E0
1.405859562E2,-1.890000153E1,4.380000305E1,5.250000000E0
1.405959562E2,-1.860000038E1,4.410000229E1,5.175000191E0
1.406059562E2,-1.837500000E1,4.425000000E1,5.175000191E0
1.406159562E2,-1.830000114E1,4.432500076E1,4.575000286E0
1.406259562E2,-1.785000038E1,4.447500229E1,4.050000191E0
1.406359562E2,-1.755000114E1,4.447500229E1,3.375000238E0
1.406459562E2,-1.755000114E1,4.455000305E1,2.700000048E0
1.406559562E2,-1.710000038E1,4.455000305E1,1.875000119E0
1.406659562E2,-1.687500000E1,4.462500000E1,1.125000000E0
1.406759562E2,-1.650000000E1,4.477500153E1,2.250000089E-1
1.406859562E2,-1.590000057E1,4.470000076E1,-6.750000119E-1
1.406959562E2,-1.522500038E1,4.485000229E1,-1.350000024E0
1.407059562E2,-1.500000095E1,4.507500076E1,-2.025000095E0
1.407159562E2,-1.462500095E1,4.530000305E1,-2.325000048E0
1.407259562E2,-1.425000095E1,4.567500305E1,-2.475000143E0
1.407359562E2,-1.380000019E1,4.605000305E1,-2.925000191E0
1.407459562E2,-1.342500019E1,4.620000076E1,-2.925000191E0
1.407559562E2,-1.335000038E1,4.635000229E1,-2.850000143E0
1.407659562E2,-1.320000076E1,4.650000000E1,-2.850000143E0
1.407759562E2,-1.312500095E1,4.635000229E1,-2.775000095E0
1.407859562E2,-1.312500095E1,4.620000076E1,-2.400000095E0
1.407959562E2,-1.312500095E1,4.605000305E1,-2.100000143E0
1.408059562E2,-1.327500057E1,4.590000153E1,-1.875000119E0
1.408159562E2,-1.357500076E1,4.567500305E1,-1.275000095E0
1.408259562E2,-1.432500076E1,4.537500000E1,-8.250000477E-1
1.408359562E2,-1.462500095E1,4.522500229E1,-7.500000298E-2
1.408459562E2,-1.522500038E1,4.515000153E1,7.500000000E-1
1.408559562E2,-1.552500057E1,4.500000000E1,1.350000024E0
1.408659562E2,-1.597500038E1,4.492500305E1,1.800000072E0
1.408759562E2,-1.627500153E1,4.492500305E1,2.325000048E0
1.408859562E2,-1.665000153E1,4.462500000E1,2.700000048E0
1.408959562E2,-1.695000076E1,4.455000305E1,3.150000095E0
1.409059562E2,-1.687500000E1,4.462500000E1,3.375000238E0
1.409159562E2,-1.725000000E1,4.447500229E1,3.225000143E0
1.409259562E2,-1.755000114E1,4.440000153E1,3.300000191E0
1.409359562E2,-1.800000000E1,4.440000153E1,3.600000143E0
1.409459562E2,-1.822500038E1,4.447500229E1,3.450000048E0
1.409559562E2,-1.852500153E1,4.440000153E1,3.525000095E0
1.409659562E2,-1.867500114E1,4.440000153E1,3.600000143E0
1.409759562E2,-1.897500038E1,4.410000229E1,3.525000095E0
1.409859562E2,-1.935000038E1,4.387500000E1,3.675000191E0
1.409959562E2,-1.942500114E1,4.395000076E1,3.825000048E0
1.410059562E2,-1.935000038E1,4.402500153E1,3.975000143E0
1.410159562E2,-1.927500153E1,4.395000076E1,3.825000048E0
1.410259562E2,-1.920000076E1,4.395000076E1,3.975000143E0
1.410359562E2,-1.890000153E1,4.387500000E1,4.050000191E0
1.410459562E2,-1.875000000E1,4.380000305E1,4.125000000E0
1.410559562E2,-1.860000038E1,4.410000229E1,4.350000381E0
1.410659562E2,-1.830000114E1,4.425000000E1,4.350000381E0
1.410759562E2,-1.807500076E1,4.440000153E1,4.575000286E0
1.410859562E2,-1.792500114E1,4.455000305E1,4.725000381E0
1.410959562E2,-1.770000076E1,4.462500000E1,4.950000286E0
1.411059562E2,-1.770000076E1,4.477500153E1,4.800000191E0
1.411159562E2,-1.762500000E1,4.507500076E1,4.800000191E0
1.411259562E2,-1.747500038E1,4.515000153E1,4.500000000E0
1.411359562E2,-1.740000153E1,4.507500076E1,3.975000143E0
1.411459562E2,-1.710000038E1,4.530000305E1,3.450000048E0
1.411559562E2,-1.680000114E1,4.522500229E1,3.000000000E0
1.411659562E2,-1.650000000E1,4.515000153E1,2.175000191E0
1.411759562E2,-1.627500153E1,4.537500000E1,1.275000095E0
1.411859562E2,-1.575000095E1,4.545000076E1,4.500000179E-1
1.411959562E2,-1.522500038E1,4.530000305E1,-7.500000298E-2
1.412059562E2,-1.470000076E1,4.545000076E1,-4.500000179E-1
1.412159562E2,-1.395000076E1,4.552500153E1,-1.050000072E0
1.412259562E2,-1.350000095E1,4.560000229E1,-1.275000095E0
1.412359562E2,-1.320000076E1,4.575000000E1,-1.800000072E0
1.412459562E2,-1.305000019E1,4.552500153E1,-2.100000143E0
1.412559562E2,-1.267500019E1,4.537500000E1,-2.250000000E0
1.412659562E2,-1.252500057E1,4.537500000E1,-2.175000191E0
1.412759562E2,-1.267500019E1,4.545000076E1,-2.475000143E0
1.412859562E2,-1.305000019E1,4.545000076E1,-2.625000000E0
1.412959562E2,-1.320000076E1,4.537500000E1,-2.250000000E0
1.413059562E2,-1.350000095E1,4.522500229E1,-2.025000095E0
1.413159562E2,-1.372500038E1,4.507500076E1,-1.500000000E0
1.413259562E2,-1.402500057E1,4.530000305E1,-8.250000477E-1
1.413359562E2,-1.447500038E1,4.537500000E1,-2.250000089E-1
1.413459562E2,-1.507500076E1,4.530000305E1,3.750000000E-1
1.413559562E2,-1.552500057E1,4.515000153E1,1.125000000E0
1.413659562E2,-1.590000057E1,4.507500076E1,1.575000048E0
1.413759562E2,-1.665000153E1,4.507500076E1,2.175000191E0
1.413859562E2,-1.717500114E1,4.500000000E1,2.325000048E0
1.413959562E2,-1.777500153E1,4.507500076E1,2.550000191E0
1.414059562E2,-1.815000153E1,4.492500305E1,2.475000143E0
1.414159562E2,-1.860000038E1,4.470000076E1,2.850000143E0
1.414259562E2,-1.867500114E1,4.440000153E1,2.700000048E0
1.414359562E2,-1.875000000E1,4.425000000E1,2.625000000E0
1.414459562E2,-1.905000114E1,4.417500305E1,2.550000191E0
1.414559562E2,-1.897500038E1,4.402500153E1,2.400000095E0
1.414659562E2,-1.882500076E1,4.402500153E1,2.700000048E0
1.414759562E2,-1.882500076E1,4.387500000E1,2.700000048E0
1.414859562E2,-1.875000000E1,4.380000305E1,2.775000095E0
1.414959562E2,-1.860000038E1,4.387500000E1,2.700000048E0
1.415059562E2,-1.860000038E1,4.402500153E1,2.850000143E0
1.415159562E2,-1.860000038E1,4.425000000E1,3.075000048E0
1.415259562E2,-1.852500153E1,4.425000000E1,3.300000191E0
1.415359562E2,-1.837500000E1,4.440000153E1,3.675000191E0
1.415459562E2,-1.852500153E1,4.440000153E1,3.375000238E0
1.415559562E2,-1.845000076E1,4.432500076E1,3.525000095E0
1.415659562E2,-1.830000114E1,4.425000000E1,3.675000191E0
1.415759562E2,-1.845000076E1,4.432500076E1,3.675000191E0
1.415859562E2,-1.837500000E1,4.432500076E1,3.750000238E0
1.415959562E2,-1.830000114E1,4.432500076E1,3.600000143E0
1.416059562E2,-1.830000114E1,4.432500076E1,3.150000095E0
1.416159562E2,-1.837500000E1,4.425000000E1,2.775000095E0
1.416259562E2,-1.822500038E1,4.440000153E1,2.625000000E0
1.416359562E2,-1.815000153E1,4.455000305E1,1.875000119E0
1.416459562E2,-1.800000000E1,4.455000305E1,9.750000238E-1
1.416559562E2,-1.755000114E1,4.447500229E1,1.500000060E-1
1.416659562E2,-1.725000000E1,4.447500229E1,-9.750000238E-1
1.416759562E2,-1.680000114E1,4.455000305E1,-2.100000143E0
1.416859562E2,-1.635000038E1,4.470000076E1,-2.850000143E0
1.416959562E2,-1.582500076E1,4.470000076E1,-3.825000048E0
1.417059562E2,-1.530000019E1,4.470000076E1,-4.875000000E0
1.417159562E2,-1.485000038E1,4.470000076E1,-5.550000191E0
1.417259562E2,-1.462500095E1,4.485000229E1,-5.925000191E0
1.417359562E2,-1.455000019E1,4.492500305E1,-6.000000000E0
1.417459562E2,-1.455000019E1,4.500000000E1,-6.000000000E0
1.417559562E2,-1.462500095E1,4.515000153E1,-5.775000095E0
1.417659562E2,-1.485000038E1,4.500000000E1,-5.775000095E0
1.417759562E2,-1.537500095E1,4.530000305E1,-5.400000095E0
1.417859562E2,-1.575000095E1,4.515000153E1,-4.800000191E0
1.417959562E2,-1.620000076E1,4.515000153E1,-3.900000095E0
1.418059562E2,-1.665000153E1,4.500000000E1,-3.525000095E0
1.418159562E2,-1.710000038E1,4.500000000E1,-2.850000143E0
1.418259562E2,-1.747500038E1,4.492500305E1,-1.950000048E0
1.418359562E2,-1.785000038E1,4.462500000E1,-1.350000024E0
1.418459562E2,-1.815000153E1,4.462500000E1,-4.500000179E-1
1.418559562E2,-1.830000114E1,4.432500076E1,3.750000000E-1
1.418659562E2,-1.845000076E1,4.425000000E1,9.000000358E-1
1.418759562E2,-1.882500076E1,4.410000229E1,1.275000095E0
1.418859562E2,-1.905000114E1,4.380000305E1,1.725000024E0
1.418959562E2,-1.957500076E1,4.380000305E1,2.025000095E0
1.419059562E2,-2.010000038E1,4.380000305E1,2.025000095E0
1.419159562E2,-2.025000000E1,4.357500076E1,2.100000143E0
1.419259562E2,-2.032500076E1,4.342500305E1,2.100000143E0
1.419359562E2,-2.055000114E1,4.342500305E1,1.950000048E0
1.419459562E2,-2.070000076E1,4.335000229E1,2.025000095E0
1.419559562E2,-2.062500000E1,4.327500153E1,1.950000048E0
1.419659562E2,-2.077500153E1,4.350000000E1,2.250000000E0
1.419759562E2,-2.047500038E1,4.342500305E1,2.325000048E0
1.419859562E2,-1.995000076E1,4.327500153E1,2.400000095E0
1.419959562E2,-1.995000076E1,4.350000000E1,2.400000095E0
1.420059562E2,-1.987500000E1,4.365000153E1,2.475000143E0
1.420159562E2,-1.987500000E1,4.357500076E1,2.550000191E0
1.420259562E2,-1.995000076E1,4.365000153E1,2.250000000E0
1.420359562E2,-1.995000076E1,4.372500229E1,2.175000191E0
1.420459562E2,-1.965000153E1,4.380000305E1,1.800000072E0
1.420559562E2,-1.942500114E1,4.380000305E1,1.500000000E0
1.420659562E2,-1.942500114E1,4.395000076E1,1.200000048E0
1.420759562E2,-1.927500153E1,4.402500153E1,1.050000072E0
1.420859562E2,-1.920000076E1,4.410000229E1,6.000000238E-1
1.420959562E2,-1.897500038E1,4.417500305E1,1.500000060E-1
1.421059562E2,-1.875000000E1,4.425000000E1,7.500000298E-2
1.421159562E2,-1.867500114E1,4.440000153E1,-4.500000179E-1
1.421259562E2,-1.867500114E1,4.447500229E1,-9.000000358E-1
1.421359562E2,-1.830000114E1,4.455000305E1,-1.350000024E0
1.421459562E2,-1.792500114E1,4.462500000E1,-1.950000048E0
1.421559562E2,-1.740000153E1,4.462500000E1,-2.700000048E0
1.421659562E2,-1.732500076E1,4.462500000E1,-3.300000191E0
1.421759562E2,-1.680000114E1,4.485000229E1,-3.675000191E0
1.421859562E2,-1.620000076E1,4.485000229E1,-4.275000095E0
1.421959562E2,-1.545000076E1,4.485000229E1,-4.725000381E0
1.422059562E2,-1.470000076E1,4.507500076E1,-5.100000381E0
1.422159562E2,-1.447500038E1,4.507500076E1,-5.550000191E0
1.422259562E2,-1.432500076E1,4.500000000E1,-5.550000191E0
1.422359562E2,-1.447500038E1,4.500000000E1,-5.250000000E0
1.422459562E2,-1.432500076E1,4.500000000E1,-5.175000191E0
1.422559562E2,-1.447500038E1,4.470000076E1,-5.250000000E0
1.422659562E2,-1.485000038E1,4.470000076E1,-4.950000286E0
1.422759562E2,-1.552500057E1,4.440000153E1,-4.500000000E0
1.422859562E2,-1.627500153E1,4.432500076E1,-3.675000191E0
1.422959562E2,-1.680000114E1,4.432500076E1,-3.075000048E0
1.423059562E2,-1.717500114E1,4.425000000E1,-2.325000048E0
1.423159562E2,-1.755000114E1,4.432500076E1,-1.875000119E0
1.423259562E2,-1.762500000E1,4.417500305E1,-1.200000048E0
1.423359562E2,-1.785000038E1,4.447500229E1,-8.250000477E-1
1.423459562E2,-1.807500076E1,4.447500229E1,-5.250000358E-1
1.423559562E2,-1.800000000E1,4.462500000E1,-7.500000298E-2
1.423659562E2,-1.800000000E1,4.432500076E1,-1.500000060E-1
1.423759562E2,-1.837500000E1,4.432500076E1,1.500000060E-1
1.423859562E2,-1.860000038E1,4.402500153E1,3.000000119E-1
1.423959562E2,-1.867500114E1,4.380000305E1,3.750000000E-1
1.424059562E2,-1.905000114E1,4.372500229E1,2.250000089E-1
1.424159562E2,-1.927500153E1,4.357500076E1,3.000000119E-1
1.424259562E2,-1.942500114E1,4.365000153E1,6.000000238E-1
1.424359562E2,-1.980000114E1,4.342500305E1,6.750000119E-1
1.424459562E2,-1.995000076E1,4.335000229E1,6.000000238E-1
1.424559562E2,-1.980000114E1,4.327500153E1,4.500000179E-1
1.424659562E2,-1.995000076E1,4.335000229E1,4.500000179E-1
1.424759562E2,-2.002500153E1,4.327500153E1,5.250000358E-1
1.424859562E2,-1.972500038E1,4.357500076E1,1.050000072E0
1.424959562E2,-1.965000153E1,4.357500076E1,1.200000048E0
1.425059562E2,-1.957500076E1,4.350000000E1,1.200000048E0
1.425159562E2,-1.927500153E1,4.365000153E1,1.200000048E0
1.425259562E2,-1.860000038E1,4.372500229E1,1.275000095E0
1.425359562E2,-1.852500153E1,4.380000305E1,1.500000000E0
1.425459562E2,-1.815000153E1,4.410000229E1,1.500000000E0
1.425559562E2,-1.807500076E1,4.425000000E1,1.500000000E0
1.425659562E2,-1.807500076E1,4.425000000E1,1.200000048E0
1.425759562E2,-1.815000153E1,4.417500305E1,1.200000048E0
1.425859562E2,-1.815000153E1,4.440000153E1,1.125000000E0
1.425959562E2,-1.822500038E1,4.432500076E1,9.750000238E-1
1.426059562E2,-1.852500153E1,4.425000000E1,6.750000119E-1
1.426159562E2,-1.852500153E1,4.425000000E1,0.000000000E0
1.426259562E2,-1.852500153E1,4.410000229E1,-3.000000119E-1
1.426359562E2,-1.800000000E1,4.425000000E1,-9.000000358E-1
1.426459562E2,-1.747500038E1,4.417500305E1,-1.425000072E0
1.426559562E2,-1.710000038E1,4.432500076E1,-2.025000095E0
1.426659562E2,-1.650000000E1,4.432500076E1,-2.700000048E0
1.426759562E2,-1.597500038E1,4.440000153E1,-3.300000191E0
1.426859562E2,-1.582500076E1,4.447500229E1,-3.675000191E0
1.426959562E2,-1.545000076E1,4.462500000E1,-3.675000191E0
1.427059562E2,-1.500000095E1,4.477500153E1,-3.825000048E0
1.427159562E2,-1.492500019E1,4.485000229E1,-3.450000048E0
1.427259562E2,-1.485000038E1,4.485000229E1,-3.450000048E0
1.427359562E2,-1.507500076E1,4.462500000E1,-3.225000143E0
1.427459562E2,-1.515000057E1,4.470000076E1,-2.850000143E0
1.427559562E2,-1.507500076E1,4.470000076E1,-2.400000095E0
1.427659562E2,-1.515000057E1,4.470000076E1,-1.800000072E0
1.427759562E2,-1.537500095E1,4.455000305E1,-1.125000000E0
1.427859562E2,-1.582500076E1,4.432500076E1,-5.250000358E-1
1.427959562E2,-1.597500038E1,4.410000229E1,-3.000000119E-1
1.428059562E2,-1.620000076E1,4.410000229E1,3.000000119E-1
1.428159562E2,-1.650000000E1,4.440000153E1,9.000000358E-1
1.428259562E2,-1.695000076E1,4.410000229E1,1.275000095E0
1.428359562E2,-1.717500114E1,4.417500305E1,1.875000119E0
1.428459562E2,-1.732500076E1,4.417500305E1,2.025000095E0
1.428559562E2,-1.747500038E1,4.417500305E1,2.175000191E0
1.428659562E2,-1.747500038E1,4.432500076E1,2.325000048E0
1.428759562E2,-1.792500114E1,4.447500229E1,2.400000095E0
1.428859562E2,-1.845000076E1,4.455000305E1,2.625000000E0
1.428959562E2,-1.845000076E1,4.417500305E1,2.775000095E0
1.429059562E2,-1.867500114E1,4.402500153E1,3.225000143E0
1.429159562E2,-1.897500038E1,4.380000305E1,3.000000000E0
1.429259562E2,-1.920000076E1,4.372500229E1,3.225000143E0
1.429359562E2,-1.920000076E1,4.357500076E1,3.150000095E0
1.429459562E2,-1.927500153E1,4.335000229E1,3.000000000E0
1.429559562E2,-1.935000038E1,4.305000305E1,3.300000191E0
1.429659562E2,-1.920000076E1,4.290000153E1,3.300000191E0
1.429759562E2,-1.920000076E1,4.290000153E1,3.000000000E0
1.429859562E2,-1.905000114E1,4.305000305E1,2.550000191E0
1.429959562E2,-1.905000114E1,4.327500153E1,2.625000000E0
1.430059562E2,-1.882500076E1,4.327500153E1,2.550000191E0
1.430159562E2,-1.860000038E1,4.342500305E1,2.625000000E0
1.430259562E2,-1.867500114E1,4.365000153E1,2.700000048E0
1.430359562E2,-1.845000076E1,4.380000305E1,2.400000095E0
1.430459562E2,-1.837500000E1,4.372500229E1,2.475000143E0
1.430559562E2,-1.822500038E1,4.387500000E1,2.625000000E0
1.430659562E2,-1.807500076E1,4.387500000E1,2.700000048E0
1.430759562E2,-1.777500153E1,4.372500229E1,2.625000000E0
1.430859562E2,-1.762500000E1,4.402500153E1,2.475000143E0
1.430959562E2,-1.777500153E1,4.395000076E1,2.475000143E0
1.431059562E2,-1.792500114E1,4.387500000E1,2.250000000E0
1.431159562E2,-1.800000000E1,4.387500000E1,2.175000191E0
1.431259562E2,-1.792500114E1,4.417500305E1,1.425000072E0
1.431359562E2,-1.740000153E1,4.425000000E1,7.500000000E-1
1.431459562E2,-1.702500153E1,4.425000000E1,-1.500000060E-1
1.431559562E2,-1.680000114E1,4.432500076E1,-8.250000477E-1
1.431659562E2,-1.657500076E1,4.425000000E1,-1.650000095E0
1.431759562E2,-1.620000076E1,4.440000153E1,-2.625000000E0
1.431859562E2,-1.552500057E1,4.462500000E1,-3.300000191E0
1.431959562E2,-1.515000057E1,4.470000076E1,-3.975000143E0
1.432059562E2,-1.470000076E1,4.470000076E1,-4.275000095E0
1.432159562E2,-1.470000076E1,4.477500153E1,-4.500000000E0
1.432259562E2,-1.440000057E1,4.492500305E1,-4.650000095E0
1.432359562E2,-1.417500019E1,4.507500076E1,-4.650000095E0
1.432459562E2,-1.402500057E1,4.507500076E1,-4.500000000E0
1.432559562E2,-1.425000095E1,4.507500076E1,-4.350000381E0
1.432659562E2,-1.440000057E1,4.485000229E1,-4.200000286E0
1.432759562E2,-1.440000057E1,4.485000229E1,-3.375000238E0
1.432859562E2,-1.470000076E1,4.470000076E1,-2.550000191E0
1.432959562E2,-1.500000095E1,4.462500000E1,-1.875000119E0
1.433059562E2,-1.552500057E1,4.455000305E1,-1.050000072E0
1.433159562E2,-1.597500038E1,4.447500229E1,-3.000000119E-1
1.433259562E2,-1.612500000E1,4.440000153E1,4.500000179E-1
1.433359562E2,-1.650000000E1,4.440000153E1,1.125000000E0
1.433459562E2,-1.672500038E1,4.440000153E1,1.800000072E0
1.433559562E2,-1.717500114E1,4.425000000E1,2.025000095E0
1.433659562E2,-1.747500038E1,4.425000000E1,2.400000095E0
1.433759562E2,-1.762500000E1,4.425000000E1,2.700000048E0
1.433859562E2,-1.800000000E1,4.425000000E1,2.925000191E0
1.433959562E2,-1.845000076E1,4.425000000E1,3.000000000E0
1.434059562E2,-1.897500038E1,4.395000076E1,3.075000048E0
1.434159562E2,-1.890000153E1,4.372500229E1,3.225000143E0
