"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.719562978E2,3.330247879E0,3.665117264E0,6.628267288E0
1.719613391E2,2.917952061E0,2.430703163E0,6.602942944E0
1.719663804E2,2.308407068E0,1.089945793E0,4.744846344E0
1.719714218E2,1.456930041E0,-5.738458633E-1,1.911341548E0
1.719764631E2,6.678218842E-1,-2.748865128E0,-7.643592358E-1
1.719815044E2,1.313051879E-1,-5.389859200E0,-3.128401279E0
1.719866833E2,3.742583394E-1,-8.036819458E0,-4.519453049E0
1.719917246E2,1.539207220E0,-1.043038273E1,-4.181310654E0
1.719967660E2,3.358308315E0,-1.287430763E1,-2.849478245E0
1.720018073E2,5.068357468E0,-1.543710613E1,-1.803503871E0
1.720068486E2,5.512047291E0,-1.765200424E1,-1.192065477E0
1.720118900E2,3.912032843E0,-1.888442230E1,-5.421552658E-1
1.720170947E2,5.392102599E-1,-1.886634827E1,1.901424408E0
1.720221360E2,-3.848404646E0,-1.818510056E1,5.374631405E0
1.720271773E2,-8.393623352E0,-1.785124588E1,7.273878098E0
1.720322187E2,-1.211359978E1,-1.795771790E1,4.272335052E0
1.720372600E2,-1.471203613E1,-1.820404053E1,-8.518341780E-1
1.720423013E2,-1.615530014E1,-1.864807129E1,-2.355540037E0
1.720474933E2,-1.550907421E1,-1.892568970E1,1.373259783E0
1.720525346E2,-1.080169487E1,-1.709437561E1,4.313026428E0
1.720575760E2,-6.177556038E0,-1.406236553E1,4.307855606E0
1.720626173E2,-3.503383636E0,-1.157142258E1,2.844430685E0
1.720676586E2,-2.035583019E0,-9.829989433E0,1.094325066E0
1.720727000E2,-1.232210159E0,-9.229112625E0,-3.693890572E-1
1.720779036E2,-3.917278647E-1,-9.302954674E0,-9.114818573E-1
1.720829450E2,9.280775785E-1,-9.187659264E0,-1.483632684E0
1.720879863E2,2.494409323E0,-8.999844551E0,-2.047930717E0
1.720930277E2,3.849268436E0,-8.849384308E0,-1.992468476E0
1.720980689E2,4.533096790E0,-8.795924187E0,-1.544106960E0
1.721031104E2,4.417551994E0,-8.817250252E0,-1.119846225E0
1.721082793E2,3.850774288E0,-8.964211464E0,-8.000756502E-1
1.721133207E2,3.238939524E0,-9.177338600E0,-3.287953138E-1
1.721183620E2,2.848879814E0,-9.360543251E0,2.358696461E-1
1.721234033E2,2.504703999E0,-9.343293190E0,6.670914888E-1
1.721284446E2,2.112251043E0,-9.190003395E0,9.420834780E-1
1.721334860E2,1.513545036E0,-8.946914673E0,1.300228357E0
1.721386951E2,6.958061457E-1,-8.701486588E0,1.810276747E0
1.721437364E2,-3.506261110E-1,-8.584204674E0,2.505448818E0
1.721487778E2,-1.325211763E0,-8.434186935E0,2.907021046E0
1.721538191E2,-2.089892149E0,-8.124614716E0,2.914011002E0
1.721588604E2,-2.627904415E0,-7.564605713E0,2.670401573E0
1.721639018E2,-2.771070004E0,-6.549760818E0,2.169309378E0
1.721690814E2,-2.573607683E0,-5.240643501E0,1.628908634E0
1.721741228E2,-1.961000443E0,-3.500170708E0,1.032858968E0
1.721791641E2,-1.265860438E0,-1.700599670E0,6.591134071E-1
1.721842055E2,-6.685592532E-1,1.760616302E-1,4.728674889E-1
1.721892468E2,-1.032762080E-1,1.985104561E0,2.387177944E-1
1.721942881E2,2.701181173E-1,3.738691807E0,1.415889263E-1
1.721994890E2,5.145711303E-1,5.328213692E0,3.792607784E-2
1.722045303E2,6.996319294E-1,6.806549549E0,-9.338116646E-2
1.722095717E2,7.651589513E-1,8.226589203E0,-2.990320325E-1
1.722146130E2,7.352123857E-1,9.593173981E0,-5.070576668E-1
1.722196543E2,7.537676096E-1,1.082623005E1,-7.732946277E-1
1.722246957E2,7.515579462E-1,1.193672657E1,-9.677885771E-1
1.722298880E2,6.243650913E-1,1.287818623E1,-1.154670596E0
1.722349293E2,5.911455154E-1,1.364967918E1,-1.337699771E0
1.722399706E2,5.898780823E-1,1.438785839E1,-1.455211639E0
1.722450120E2,6.346225142E-1,1.486195564E1,-1.655043721E0
1.722500533E2,6.859638691E-1,1.500416756E1,-1.675979853E0
1.722550946E2,6.587028503E-1,1.484847450E1,-1.827712297E0
1.722601359E2,6.479618549E-1,1.438930416E1,-1.858845592E0
1.722653522E2,5.662463903E-1,1.369161797E1,-1.768686295E0
1.722703935E2,2.924715877E-1,1.281910610E1,-1.653638124E0
1.722754349E2,7.111206651E-3,1.178628731E1,-1.507216692E0
1.722804762E2,-3.146570325E-1,1.076319408E1,-1.416126013E0
1.722855175E2,-5.875115395E-1,9.899271011E0,-1.363148451E0
1.722905589E2,-7.388772964E-1,9.093836784E0,-1.375723839E0
1.722957400E2,-8.215924501E-1,8.472422600E0,-1.356855869E0
1.723007813E2,-7.944467664E-1,8.040816307E0,-1.313246608E0
1.723058227E2,-7.853077650E-1,7.737776756E0,-1.209921837E0
1.723108640E2,-7.476688623E-1,7.606194973E0,-1.105541945E0
1.723159053E2,-6.894904971E-1,7.515429497E0,-9.499341846E-1
1.723209467E2,-6.219274998E-1,7.533559799E0,-7.769564390E-1
1.723261390E2,-5.995689034E-1,7.608946800E0,-6.026001573E-1
1.723311803E2,-5.822551250E-1,7.751078606E0,-3.812957406E-1
1.723362217E2,-5.545514822E-1,7.973078728E0,-1.102051735E-1
1.723412630E2,-5.838996172E-1,8.292806625E0,2.299237251E-2
1.723463043E2,-6.237274408E-1,8.732838631E0,2.036466599E-1
1.723513457E2,-6.925741434E-1,9.224821091E0,2.604521513E-1
1.723565376E2,-7.140417099E-1,9.681301117E0,3.151559830E-1
1.723615789E2,-7.390711904E-1,9.967136383E0,2.981097698E-1
1.723666203E2,-6.961152554E-1,1.028823090E1,1.240317822E-1
1.723716616E2,-6.012390256E-1,1.052495193E1,-1.097577810E-1
1.723767030E2,-3.455972075E-1,1.078988266E1,-2.928805351E-1
1.723817443E2,1.587846577E-1,1.107235909E1,-2.081453800E-1
1.723869369E2,8.314354420E-1,1.116181946E1,3.721332550E-2
1.723919782E2,1.372652054E0,1.086948776E1,9.073953629E-1
1.723970195E2,1.817156553E0,1.028037167E1,1.919822335E0
1.724020608E2,2.160951614E0,9.539226532E0,2.917572737E0
1.724071022E2,2.506526947E0,8.720029831E0,4.631831646E0
1.724121435E2,2.819629908E0,7.792377472E0,6.306119442E0
1.724173358E2,2.842646599E0,6.688585758E0,7.681904793E0
1.724223771E2,2.494582653E0,5.187845707E0,8.455788612E0
1.724274184E2,1.835970044E0,3.272773743E0,7.702119827E0
1.724324597E2,7.543570399E-1,1.056435585E0,5.338986397E0
1.724375011E2,-2.772411406E-1,-1.218114853E0,1.926440477E0
1.724425424E2,-8.209500313E-1,-3.314471245E0,-1.196479917E0
1.724477347E2,-4.325559139E-1,-5.396564484E0,-2.703941822E0
1.724527760E2,9.458732605E-1,-7.728856087E0,-3.056201935E0
1.724578173E2,3.192351580E0,-1.029216194E1,-4.491000175E0
1.724628587E2,5.320897102E0,-1.325182629E1,-6.354902744E0
1.724679000E2,6.069599152E0,-1.661818314E1,-5.291966915E0
1.724729414E2,4.770092010E0,-1.977731895E1,-2.546254158E0
1.724781336E2,1.483659148E0,-2.157993317E1,-7.566301823E-1
1.724831750E2,-3.044778824E0,-2.105671692E1,1.694474936E0
1.724882163E2,-7.096321106E0,-1.877451134E1,5.536802292E0
1.724932576E2,-9.029892921E0,-1.592946434E1,7.216366768E0
1.724982989E2,-8.917858124E0,-1.380604935E1,5.735265255E0
1.725033404E2,-8.069785118E0,-1.244590855E1,1.850367308E0
1.725085329E2,-7.270945072E0,-1.160504246E1,-1.309737921E0
1.725135742E2,-6.326354980E0,-1.119190121E1,-1.886450529E0
1.725186155E2,-5.089463711E0,-1.122501659E1,-8.266725540E-1
1.725236569E2,-4.148493767E0,-1.136325836E1,2.236173153E-1
1.725286982E2,-3.733185053E0,-1.173268509E1,1.922335625E-1
1.725337396E2,-3.163070679E0,-1.208460426E1,-9.519553185E-2
1.725389313E2,-1.932436109E0,-1.207374001E1,-3.104115725E-1
1.725439726E2,-5.436103344E-1,-1.186642551E1,-4.948730469E-1
1.725490139E2,6.545956135E-1,-1.152490997E1,-9.054780006E-1
1.725540553E2,1.402092695E0,-1.121446228E1,-1.153055310E0
1.725590966E2,1.637790442E0,-1.115907860E1,-1.279628277E0
1.725641380E2,1.472757816E0,-1.121792030E1,-1.086866260E0
1.725693305E2,1.249464393E0,-1.138740349E1,-1.348695755E-1
1.725743718E2,1.263148785E0,-1.165949249E1,8.525092602E-1
1.725794132E2,1.420136929E0,-1.186776733E1,1.264379740E0
1.725844545E2,1.661032200E0,-1.183908176E1,9.527136087E-1
1.725894958E2,1.776126385E0,-1.160374546E1,5.174230337E-1
1.725945372E2,1.654732347E0,-1.102083874E1,3.147364855E-1
1.725997294E2,1.276568174E0,-1.024480057E1,5.919613838E-1
1.726047707E2,6.292723417E-1,-9.412299156E0,1.100538731E0
1.726098121E2,-1.597710848E-1,-8.650185585E0,1.446397662E0
1.726148534E2,-9.663951397E-1,-8.022192001E0,1.906873703E0
1.726198947E2,-1.612915754E0,-7.533308029E0,2.398422718E0
1.726249361E2,-1.876729369E0,-7.094937325E0,2.791065216E0
1.726301416E2,-1.667523623E0,-6.567885399E0,2.871926785E0
1.726351829E2,-1.096891642E0,-5.854220390E0,2.530415297E0
1.726402243E2,-2.890423536E-1,-4.975138664E0,2.011699915E0
1.726452656E2,5.921041965E-1,-3.804923058E0,1.542341948E0
1.726503069E2,1.236699939E0,-2.529277802E0,1.199777603E0
1.726553483E2,1.626115084E0,-1.033469200E0,9.582449198E-1
1.726605429E2,1.598960519E0,4.622116089E-1,8.251640797E-1
1.726655842E2,1.420081258E0,1.984236717E0,7.215780020E-1
1.726706256E2,1.031017065E0,3.453853607E0,5.333975554E-1
1.726756669E2,6.858155131E-1,4.950287819E0,4.288063049E-1
1.726807082E2,4.129997492E-1,6.436554432E0,3.597146273E-1
1.726857496E2,2.368707508E-1,7.979694843E0,1.169865131E-1
1.726909044E2,1.441736519E-1,9.495959282E0,-1.779572964E-1
1.726959457E2,7.044722140E-2,1.093037033E1,-5.893743038E-1
1.727009871E2,-2.673391253E-2,1.223272133E1,-1.052971840E0
1.727060284E2,-2.154907882E-1,1.333974075E1,-1.354634881E0
1.727110697E2,-3.795402050E-1,1.438679028E1,-1.664643049E0
1.727161111E2,-5.486000776E-1,1.518375778E1,-1.821201086E0
1.727213104E2,-8.372207880E-1,1.558512020E1,-1.910880208E0
1.727263517E2,-1.039342403E0,1.560452271E1,-1.960167646E0
1.727313930E2,-1.244346023E0,1.522462082E1,-2.018568993E0
1.727364344E2,-1.407840610E0,1.461695290E1,-1.897508144E0
1.727414757E2,-1.484751344E0,1.378407669E1,-1.718103647E0
1.727465171E2,-1.529894114E0,1.289841843E1,-1.577315569E0
1.727516996E2,-1.456459403E0,1.187022209E1,-1.513180494E0
1.727567410E2,-1.429202080E0,1.077723694E1,-1.358705759E0
1.727617823E2,-1.338645816E0,9.723612785E0,-1.312650323E0
1.727668236E2,-1.279739976E0,8.748791695E0,-1.177343607E0
1.727718650E2,-1.207289815E0,8.003482819E0,-1.083716154E0
1.727769063E2,-1.214862585E0,7.364273071E0,-9.267753363E-1
1.727821229E2,-1.222031713E0,6.907565594E0,-7.724806666E-1
1.727871642E2,-1.222770572E0,6.698924541E0,-5.918612480E-1
1.727922055E2,-1.140335321E0,6.595640182E0,-5.323233008E-1
1.727972468E2,-1.068578362E0,6.743432522E0,-5.655603409E-1
1.728022881E2,-1.036406636E0,7.077299118E0,-7.470568419E-1
1.728073295E2,-9.174962640E-1,7.531216621E0,-9.208758473E-1
1.728125218E2,-8.359932899E-1,8.051108360E0,-1.145016670E0
1.728175631E2,-7.041566372E-1,8.571191788E0,-1.212817907E0
1.728226045E2,-5.371603966E-1,9.017266273E0,-1.086338758E0
1.728276458E2,-4.516376257E-1,9.445693970E0,-9.041484594E-1
1.728326871E2,-3.450849056E-1,9.800316811E0,-6.863076687E-1
1.728377284E2,-1.853460371E-1,1.023556709E1,-3.979769945E-1
1.728429213E2,1.134258509E-2,1.057536316E1,4.005861282E-2
1.728479625E2,3.123176694E-1,1.079603958E1,3.878384829E-1
1.728530039E2,7.402253747E-1,1.104958630E1,4.032312632E-1
1.728580453E2,1.252903461E0,1.125017166E1,-2.606350183E-1
1.728630866E2,1.837061882E0,1.161863899E1,-1.028265238E0
1.728681279E2,2.283064604E0,1.193145561E1,-8.702163696E-1
1.728733205E2,2.637873173E0,1.204480362E1,2.836169004E-1
1.728783618E2,2.949218750E0,1.174531651E1,1.773769021E0
1.728834032E2,3.270386696E0,1.105881977E1,3.490683317E0
1.728884445E2,3.630905867E0,1.001932240E1,5.561549187E0
1.728934858E2,3.826225758E0,8.457390785E0,7.389494419E0
1.728985271E2,3.408281803E0,6.422336102E0,7.398178101E0
1.729037192E2,2.102648735E0,4.158925056E0,5.505270481E0
1.729087604E2,5.699040890E-1,1.987387657E0,2.820350409E0
1.729138018E2,-4.211899936E-1,3.152379990E-1,1.883969307E-1
1.729188431E2,-4.998379946E-1,-1.173880577E0,-2.343127251E0
1.729238845E2,1.795013845E-1,-3.107579231E0,-5.972171783E0
1.729289258E2,1.276684284E0,-6.060223579E0,-1.055974483E1
1.729341175E2,2.152782679E0,-9.935420036E0,-1.352600193E1
1.729391588E2,2.919695377E0,-1.469480896E1,-1.042386818E1
1.729442002E2,3.474023581E0,-2.058343887E1,-1.825397849E0
1.729492415E2,2.878868103E0,-2.637522507E1,5.101707458E0
1.729542829E2,1.107095242E0,-2.870155334E1,6.561037540E0
1.729593242E2,-5.729451776E-1,-2.670566559E1,6.411088467E0
1.729645163E2,-1.597117901E0,-2.158372116E1,5.900166035E0
1.729695575E2,-2.766288757E0,-1.547856808E1,3.996434450E0
1.729745989E2,-4.264769077E0,-1.061178970E1,2.081673861E0
1.729796403E2,-5.383422852E0,-7.387419701E0,8.424835205E-1
1.729846816E2,-5.792019844E0,-5.637728691E0,2.556576729E-1
1.729897230E2,-5.420622826E0,-5.406205177E0,6.498169899E-2
1.729949158E2,-4.233393192E0,-6.736921310E0,-1.987669468E-1
1.729999571E2,-3.329755306E0,-9.306857109E0,1.445024014E-1
1.730049984E2,-2.725442886E0,-1.255307007E1,1.018997192E0
1.730100397E2,-2.209975243E0,-1.585011482E1,2.204015017E0
1.730150811E2,-1.768414021E0,-1.892475891E1,3.479420662E0
1.730201224E2,-1.744357944E0,-2.108709335E1,3.908024549E0
1.730253019E2,-2.217106342E0,-2.167930984E1,2.709733963E0
1.730303432E2,-2.628084421E0,-2.043846321E1,6.792306900E-1
1.730353846E2,-2.760894775E0,-1.791944122E1,-6.399626732E-1
1.730404259E2,-2.395972729E0,-1.523547077E1,-4.019138813E-1
1.730454672E2,-1.754223824E0,-1.308121586E1,7.974185944E-1
1.730505086E2,-9.581091404E-1,-1.146497631E1,1.710775495E0
1.730557136E2,-3.189931512E-1,-1.035007572E1,2.277660131E0
1.730607549E2,3.391258121E-1,-9.593926430E0,2.513153076E0
1.730657963E2,8.784303665E-1,-9.174054146E0,2.913975716E0
1.730708376E2,1.364925623E0,-8.896198273E0,3.105696201E0
1.730758789E2,1.664876938E0,-8.735142708E0,3.035428524E0
1.730809203E2,1.911497355E0,-8.480301857E0,2.632227898E0
1.730860953E2,2.048075676E0,-8.068362236E0,2.409635067E0
1.730911367E2,2.180863142E0,-7.468972206E0,2.174813032E0
1.730961780E2,2.268772602E0,-6.687086105E0,2.055715322E0
1.731012193E2,2.278435469E0,-5.671480179E0,1.872572780E0
1.731062607E2,2.143210888E0,-4.451045036E0,1.765909791E0
1.731113020E2,1.900232553E0,-3.161015511E0,1.586038232E0
1.731165092E2,1.524081349E0,-1.871800423E0,1.459025145E0
1.731215505E2,1.064980745E0,-5.391225815E-1,1.166003942E0
1.731265919E2,5.656630397E-1,8.300647736E-1,7.628549337E-1
1.731316332E2,1.345924139E-1,2.238235950E0,9.738957882E-2
1.731366746E2,-2.649068832E-1,3.653181076E0,-4.212135077E-1
1.731417159E2,-6.384096146E-1,5.041473389E0,-8.548114300E-1
1.731469087E2,-9.811919928E-1,6.381619930E0,-1.131665826E0
1.731519500E2,-1.220026135E0,7.630425453E0,-1.228107691E0
1.731569914E2,-1.377318978E0,8.807199478E0,-1.146265745E0
1.731620327E2,-1.526705265E0,9.822310448E0,-1.094414949E0
1.731670741E2,-1.672827005E0,1.072735500E1,-1.125272036E0
1.731721154E2,-1.887146473E0,1.150085258E1,-1.351653218E0
1.731773073E2,-2.097907066E0,1.207715511E1,-1.664400339E0
1.731823487E2,-2.296379566E0,1.251613426E1,-1.909412861E0
1.731873900E2,-2.340172768E0,1.275224590E1,-2.210614204E0
1.731924313E2,-2.270703316E0,1.281690788E1,-2.365401268E0
1.731974727E2,-2.021597147E0,1.267564583E1,-2.333410263E0
1.732025140E2,-1.575713634E0,1.238851929E1,-2.073286533E0
1.732077060E2,-1.069806099E0,1.204065704E1,-1.602099419E0
1.732127474E2,-6.219792962E-1,1.160687447E1,-1.089237213E0
1.732177887E2,-2.879002392E-1,1.110413551E1,-6.559274793E-1
1.732228300E2,-1.567956805E-1,1.063897800E1,-3.945779204E-1
1.732278713E2,-1.408028305E-1,1.016951656E1,-3.013764024E-1
1.732329127E2,-2.356337905E-1,9.677879333E0,-3.602863550E-1
1.732381042E2,-2.150224149E-1,9.445246696E0,-5.326491594E-1
1.732431455E2,-2.548144758E-1,9.290664673E0,-6.222057939E-1
1.732481869E2,-2.086945772E-1,9.309712410E0,-7.701908350E-1
1.732532282E2,-1.611457169E-1,9.387340546E0,-8.339004517E-1
1.732582695E2,-1.090238094E-1,9.570075989E0,-9.082607031E-1
1.732633109E2,-1.256054640E-1,9.673541069E0,-9.191845059E-1
1.732685017E2,-1.291074157E-1,9.785223007E0,-9.176726341E-1
1.732735430E2,-1.286846399E-1,9.804570198E0,-7.700119615E-1
1.732785844E2,-2.030409276E-1,9.819116592E0,-6.968445182E-1
1.732836257E2,-2.549167871E-1,9.735557556E0,-5.521449447E-1
1.732886670E2,-3.139466941E-1,9.579093933E0,-4.679335356E-1
1.732937083E2,-3.812932968E-1,9.463394165E0,-2.711344957E-1
1.732988893E2,-3.955041170E-1,9.332090378E0,-1.624093056E-1
1.733039306E2,-3.406525850E-1,9.234241486E0,-1.651540399E-1
1.733089719E2,-3.336985111E-1,9.165020943E0,-3.964242339E-1
1.733140133E2,-3.572489917E-1,9.135170937E0,-7.480026484E-1
1.733190546E2,-4.927998185E-1,9.114728928E0,-1.097709656E0
1.733240959E2,-6.016649604E-1,9.100033760E0,-1.222335577E0
1.733293016E2,-7.118089795E-1,9.057543755E0,-1.285101771E0
1.733343430E2,-8.621480465E-1,9.019560814E0,-1.195388079E0
1.733393843E2,-9.273113608E-1,9.056596756E0,-9.610231519E-1
1.733444256E2,-9.948269725E-1,9.084786415E0,-7.139607668E-1
1.733494670E2,-9.993135929E-1,9.196233749E0,-5.308390856E-1
1.733545083E2,-9.870494604E-1,9.193550110E0,-2.947733402E-1
1.733596843E2,-8.706558347E-1,8.933203697E0,-5.461871624E-2
1.733647256E2,-7.443369031E-1,8.419118881E0,1.153138876E-1
1.733697669E2,-5.052946806E-1,7.849944115E0,-6.040787697E-2
1.733748083E2,-2.233163416E-1,7.373158455E0,-5.624595881E-1
1.733798496E2,1.598226130E-1,6.881448269E0,-4.158252478E-1
1.733848909E2,4.454593956E-1,6.347489357E0,8.641606569E-1
1.733900990E2,7.068796158E-1,5.597225189E0,3.251509666E0
1.733951404E2,9.935853481E-1,4.473647594E0,6.024902344E0
1.734001817E2,1.084191084E0,2.721667767E0,6.763837814E0
1.734052230E2,8.895468116E-1,5.292606354E-1,4.227051258E0
1.734102643E2,5.340520144E-1,-1.839433670E0,6.337907314E-1
1.734153057E2,3.953903317E-1,-4.173579216E0,-1.756009936E0
1.734204825E2,8.621696234E-1,-6.389624596E0,-2.050137043E0
1.734255239E2,2.161199093E0,-8.648813248E0,-1.405773163E0
1.734305652E2,3.685634851E0,-1.142002392E1,-1.374698043E0
1.734356066E2,4.913064480E0,-1.471754074E1,-1.332429409E0
1.734406479E2,5.503612041E0,-1.840676117E1,5.591511726E-3
1.734456892E2,4.900815010E0,-2.211225510E1,3.892308474E0
1.734508721E2,3.191084146E0,-2.557081985E1,9.914986610E0
1.734559135E2,1.098611832E0,-2.938628387E1,1.219779873E1
1.734609548E2,-1.996714592E0,-3.280934906E1,7.483325958E0
1.734659961E2,-6.992100239E0,-3.340210724E1,-1.396685600E0
1.734710375E2,-1.375069809E1,-2.973912048E1,-8.400491714E0
1.734760788E2,-1.789513016E1,-2.541440010E1,9.694448709E-1
1.734812700E2,-1.336047363E1,-2.008306503E1,1.717765045E1
1.734863114E2,-6.377661228E0,-1.404170895E1,1.379015827E1
1.734913527E2,-1.587842822E0,-8.593787193E0,6.596023560E0
1.734963941E2,1.351036310E0,-4.742888451E0,3.066368580E0
1.735014354E2,2.484887123E0,-4.332607269E0,2.756874561E-1
1.735064767E2,2.865918636E0,-5.994606018E0,-3.227982998E0
1.735116838E2,3.052263021E0,-7.431207657E0,-5.767590523E0
1.735167252E2,3.860878706E0,-8.681903839E0,-5.851714134E0
1.735217665E2,5.077665806E0,-9.816108704E0,-3.761646509E0
1.735268079E2,5.937815666E0,-1.076238251E1,-1.082534790E0
1.735318492E2,5.734611511E0,-1.131892204E1,7.952203751E-1
1.735368905E2,4.812672138E0,-1.203746414E1,1.020261765E0
1.735420943E2,3.723456383E0,-1.302873802E1,6.021867990E-1
1.735471356E2,2.619548559E0,-1.380980968E1,9.581968784E-1
1.735521769E2,1.044955730E0,-1.424964905E1,1.482816577E0
1.735572183E2,-1.077192053E-1,-1.347120857E1,1.354228377E0
1.735622596E2,-1.031850815E0,-1.218449593E1,1.297036648E0
1.735673009E2,-2.111451626E0,-1.086056614E1,1.572990060E0
1.735724930E2,-3.448787212E0,-9.584259033E0,2.027853966E0
1.735775343E2,-4.598445415E0,-8.371516228E0,2.088801146E0
1.735825757E2,-5.122227669E0,-7.179858208E0,2.015599251E0
1.735876170E2,-4.636332035E0,-5.763757706E0,1.906140924E0
1.735926584E2,-3.383105278E0,-4.162748337E0,1.852359414E0
1.735976997E2,-2.045625210E0,-2.474976540E0,1.935374737E0
1.736028917E2,-8.387459517E-1,-8.199472427E-1,1.917449951E0
1.736079330E2,4.999590516E-1,9.496364594E-1,1.579446673E0
1.736129744E2,1.629226685E0,2.526355743E0,1.224739552E0
1.736180157E2,2.408546925E0,3.988381386E0,8.646349907E-1
1.736230571E2,2.951140881E0,5.487911224E0,5.232577324E-1
1.736280984E2,3.264235258E0,6.977091789E0,2.910538912E-1
1.736332664E2,3.321624041E0,8.477482796E0,-7.075107098E-2
1.736383078E2,3.033174515E0,9.902928352E0,-2.581230402E-1
1.736433491E2,2.500512600E0,1.129533768E1,-4.125134945E-1
1.736483904E2,1.961604834E0,1.255425835E1,-5.806139708E-1
1.736534318E2,1.312251687E0,1.361648083E1,-9.405046701E-1
1.736584731E2,5.995041728E-1,1.443569756E1,-1.307207346E0
1.736636899E2,-1.148912013E-1,1.500152397E1,-1.592886686E0
1.736687312E2,-6.439250708E-1,1.527856922E1,-1.685384870E0
1.736737725E2,-1.006045580E0,1.515599632E1,-1.716235518E0
1.736788138E2,-1.347393274E0,1.459602547E1,-1.743193984E0
1.736838553E2,-1.859620333E0,1.368402576E1,-1.650160909E0
1.736888966E2,-2.342825413E0,1.270146751E1,-1.774379730E0
1.736940881E2,-2.861952782E0,1.162805653E1,-1.898298502E0
1.736991295E2,-3.293401718E0,1.060514545E1,-1.998278379E0
1.737041708E2,-3.571387291E0,9.568158150E0,-1.954093456E0
1.737092121E2,-3.695492744E0,8.726542473E0,-1.854039669E0
1.737142535E2,-3.731225491E0,8.039419174E0,-1.592794538E0
1.737192948E2,-3.582922459E0,7.653762817E0,-1.360385895E0
1.737244348E2,-3.309162617E0,7.455472946E0,-1.101270556E0
1.737294761E2,-2.832364321E0,7.466882229E0,-9.070004225E-1
1.737345175E2,-2.247584820E0,7.562052250E0,-7.573855519E-1
1.737395588E2,-1.696559548E0,7.795869350E0,-5.672302246E-1
1.737446001E2,-1.232427597E0,8.127452850E0,-5.133839250E-1
1.737496415E2,-8.242708445E-1,8.518350601E0,-4.976075590E-1
1.737548868E2,-4.458529949E-1,8.846487045E0,-5.568019152E-1
1.737599282E2,-2.414429486E-1,8.981395721E0,-6.801314354E-1
1.737649695E2,3.106340766E-1,9.426945686E0,-1.021887660E0
1.737700108E2,7.357363701E-1,9.705403328E0,-1.249055624E0
1.737750522E2,1.091753244E0,9.778618813E0,-1.414953470E0
1.737800935E2,1.324343920E0,9.956717491E0,-1.478562593E0
1.737852855E2,1.463207483E0,1.002775860E1,-1.410995603E0
1.737903268E2,1.517448545E0,1.007324314E1,-1.310145617E0
1.737953682E2,1.495307922E0,1.016616631E1,-1.184846640E0
1.738004095E2,1.405153155E0,1.020358562E1,-1.073642015E0
